BEGINCOLETA,40,A1,0,0,2019-05-22T10:16:16.419Z,
device,n_scan,mac,reqID,time,id_coleta,len,first_word_invalid,noise_floor,rssi,rate,sig_mode,cwb,stbc,channel,secondary_channel,rx_state
#DIR,0,48F8B3C3BB6B,A1,471716,0,256,1,-94,-61,11,1,0,0,9,0,0,
102,-32,5,0,25,0,24,0,22,0,21,-1,20,-2,19,-3,17,-4,16,-5,15,-6,14,-6,13,-7,13,-7,12,-8,12,-8,12,-9,12,-9,13,-8,13,-7,13,-5,12,-3,11,-2,10,-1,9,0,8,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,15,-3,16,-2,17,-1,18,1,20,3,22,6,23,8,22,11,21,13,19,14,19,14,18,13,18,12,18,11,18,10,19,9,20,8,21,7,22,6,23,4,24,3,24,2,25,2,26,1,26,1,27,1,15,1,50,3,48,2,46,2,43,1,41,-1,39,-3,36,-4,34,-6,31,-8,29,-9,28,-11,27,-12,26,-13,25,-14,25,-15,25,-16,25,-15,26,-14,26,-11,26,-8,24,-5,22,-2,19,0,17,1,15,2,14,4,10,8,8,11,1,2,0,0,-1,-1,-1,0,-1,-1,0,-2,4,-4,23,-19,26,-13,30,-7,32,-3,34,0,37,4,40,8,42,13,43,19,42,24,39,28,37,29,35,29,33,27,33,25,34,23,34,21,36,19,38,16,40,14,42,12,44,10,46,8,48,7,49,6,50,5,50,4,50,3,
#DIR,1,48F8B3C3BB6B,A1,472014,0,256,1,-94,-62,11,1,0,0,9,0,0,
126,97,23,0,-25,-5,-24,-4,-24,-4,-22,-3,-21,-2,-20,-1,-19,0,-18,1,-17,2,-17,3,-16,4,-15,5,-14,5,-14,6,-15,6,-15,6,-16,5,-16,4,-15,2,-14,0,-13,-1,-11,-2,-10,-2,-9,-3,-9,-4,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,-17,-1,-17,-2,-18,-4,-19,-5,-21,-7,-22,-10,-22,-14,-21,-16,-19,-18,-18,-18,-17,-17,-16,-17,-16,-16,-17,-15,-17,-14,-18,-13,-19,-12,-20,-11,-22,-10,-23,-9,-24,-8,-24,-8,-25,-7,-26,-6,-27,-6,-27,-6,-16,-4,-51,-10,-49,-9,-47,-8,-45,-7,-43,-5,-41,-3,-38,-1,-37,1,-35,3,-33,5,-32,7,-30,8,-29,10,-28,11,-28,12,-28,12,-29,12,-30,10,-30,7,-29,4,-27,1,-24,-2,-22,-3,-19,-4,-17,-5,-16,-7,-12,-10,-9,-12,-2,-3,-1,-2,0,0,0,-1,0,0,-2,1,-5,3,-25,15,-28,9,-32,0,-33,-4,-35,-7,-37,-10,-40,-15,-42,-20,-41,-26,-39,-31,-36,-34,-34,-35,-32,-34,-31,-32,-31,-30,-32,-28,-33,-27,-34,-25,-36,-22,-39,-20,-41,-18,-43,-16,-45,-15,-47,-14,-49,-13,-51,-12,-51,-10,-51,-9,
#DIR,2,48F8B3C3BB6B,A1,472238,0,256,1,-94,-62,11,1,0,0,9,0,0,
126,97,23,0,-5,25,-5,24,-4,23,-3,21,-2,20,-1,19,0,18,1,17,2,16,4,15,5,14,5,13,6,13,6,13,6,13,6,13,6,14,5,14,3,14,1,13,0,11,-1,10,-2,9,-2,8,-3,7,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,17,-2,17,-4,17,-6,19,-9,20,-11,21,-15,21,-18,21,-19,19,-19,17,-19,16,-18,16,-17,16,-16,16,-15,17,-14,17,-12,19,-12,20,-11,21,-10,22,-9,23,-8,24,-8,25,-7,25,-7,26,-6,26,-4,15,-12,51,-12,48,-11,46,-9,43,-8,41,-5,39,-3,36,-1,34,2,32,4,30,6,29,8,27,9,26,10,26,11,25,12,25,11,26,11,27,8,27,5,26,2,24,-1,21,-2,18,-4,17,-5,15,-6,13,-9,10,-10,8,-2,1,-1,0,-1,-1,-1,-1,0,-1,1,0,3,4,14,25,8,28,-1,32,-5,33,-9,34,-13,36,-18,39,-23,41,-29,41,-34,39,-37,36,-38,32,-37,30,-35,29,-33,30,-31,30,-29,31,-27,33,-25,35,-23,37,-21,39,-20,42,-18,44,-17,46,-15,47,-14,49,-13,50,-11,51,
#DIR,3,48F8B3C3BB6B,A1,472340,0,256,1,-94,-62,11,1,0,0,9,0,0,
126,97,23,0,16,-19,15,-18,14,-18,13,-17,11,-17,10,-17,8,-16,7,-16,6,-15,5,-15,4,-15,3,-15,2,-15,2,-15,2,-15,2,-15,3,-16,4,-15,5,-14,6,-12,6,-10,6,-8,6,-7,6,-6,6,-5,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4,7,-16,9,-15,11,-15,13,-16,16,-16,19,-16,21,-14,23,-12,24,-10,24,-8,23,-7,22,-7,21,-8,21,-8,20,-9,19,-10,19,-12,19,-13,18,-14,18,-16,18,-17,18,-18,18,-19,18,-19,18,-21,18,-22,10,-12,34,-38,32,-37,30,-35,28,-34,26,-33,23,-33,20,-32,17,-31,14,-31,12,-30,9,-29,8,-28,6,-28,4,-28,3,-29,3,-29,4,-29,5,-29,7,-28,9,-26,11,-23,11,-19,11,-16,11,-13,11,-11,12,-9,12,-4,12,-1,2,0,0,0,-1,0,0,0,-1,0,-1,-2,-1,-6,-2,-32,5,-31,13,-31,18,-29,22,-29,26,-29,32,-29,37,-28,42,-25,46,-21,47,-17,47,-13,45,-11,43,-11,41,-13,40,-14,39,-16,38,-19,37,-22,37,-24,36,-27,35,-29,35,-32,36,-34,36,-36,36,-37,35,-39,34,-39,
#DIR,4,48F8B3C3BB6B,A1,476932,0,256,1,-94,-63,11,1,0,0,9,0,0,
126,97,23,0,10,19,10,18,9,17,9,16,9,14,10,13,10,11,10,10,10,9,10,8,10,7,11,7,11,6,11,6,11,6,11,6,11,7,10,8,9,8,7,9,6,8,4,8,3,7,2,7,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,14,4,15,3,16,3,18,2,20,1,22,-1,23,-3,24,-5,23,-6,21,-6,20,-6,20,-5,20,-4,19,-2,19,-1,19,1,19,2,20,4,20,5,20,6,20,7,21,8,21,8,21,9,22,9,21,6,12,20,39,20,38,19,35,19,32,19,30,19,27,19,24,20,21,20,19,20,17,21,15,21,14,21,12,22,11,22,10,23,11,23,11,22,13,21,15,18,16,15,17,12,16,9,15,6,14,4,13,2,13,-1,13,-3,12,-1,2,-1,0,-1,-1,-1,-1,-1,-1,1,-1,4,1,23,10,20,17,14,25,12,29,9,32,7,34,4,38,1,42,-3,45,-7,45,-10,44,-12,42,-12,40,-10,38,-8,37,-6,37,-4,36,-1,37,2,37,5,38,8,38,10,39,13,39,15,40,16,40,18,41,19,41,20,40,
#DIR,5,48F8B3C3BB6B,A1,479059,0,256,1,-94,-63,11,1,0,0,9,0,0,
