BEGINCOLETA,40,A1,0,0,2019-05-22T10:16:16.419Z,
device,n_scan,mac,reqID,time,id_coleta,len,first_word_invalid,noise_floor,rssi,rate,sig_mode,cwb,stbc,channel,secondary_channel,rx_state
#ESQ,0,48F8B3C3BB6B,A1,473271,0,256,1,-94,-61,11,1,0,0,9,0,0,
100,-64,5,0,-12,24,-11,24,-11,23,-10,23,-9,23,-8,22,-6,22,-5,22,-3,22,-1,21,0,21,1,22,2,22,3,23,3,24,3,25,2,26,-1,27,-4,26,-6,24,-8,21,-9,18,-9,16,-10,15,-11,14,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,6,-5,6,-6,6,-7,6,-8,7,-10,7,-11,7,-13,6,-14,5,-14,5,-14,5,-13,5,-13,6,-13,7,-13,7,-12,8,-12,10,-12,11,-12,12,-12,14,-12,16,-12,17,-12,18,-12,20,-12,22,-12,23,-8,13,-26,44,-26,44,-26,44,-25,44,-23,43,-20,42,-17,42,-15,41,-11,41,-9,41,-6,41,-3,41,-1,42,1,43,3,45,3,47,2,49,0,51,-4,51,-9,50,-13,46,-17,40,-18,35,-20,31,-22,27,-24,23,-30,12,-32,5,-7,0,-3,-1,0,-1,-1,-1,0,-1,-1,0,-1,2,-4,12,-7,12,-9,11,-11,10,-12,10,-14,11,-17,12,-20,12,-23,11,-25,10,-27,8,-27,7,-27,6,-26,7,-26,8,-26,10,-25,12,-25,14,-25,16,-25,19,-25,22,-25,25,-25,28,-25,32,-25,34,-25,37,-26,38,-27,39,
#ESQ,6,48F8B3C3BB6B,A1,475080,0,256,1,-94,-61,11,1,0,0,9,0,0,
122,32,7,0,23,-13,22,-13,22,-13,21,-13,20,-13,18,-14,17,-15,16,-16,14,-16,13,-17,12,-17,12,-19,11,-20,10,-21,11,-22,11,-22,13,-23,15,-22,17,-19,18,-16,17,-13,16,-11,15,-9,15,-7,15,-6,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5,-3,5,-3,6,-3,7,-2,8,-2,10,-1,12,0,12,1,12,2,12,3,12,3,12,3,12,2,13,1,13,1,14,0,15,-1,15,-2,16,-4,16,-5,17,-6,18,-7,19,-8,20,-9,21,-10,22,-11,13,-7,44,-21,44,-22,44,-22,44,-22,42,-23,39,-24,37,-25,34,-27,32,-28,29,-30,27,-31,25,-33,23,-35,22,-37,22,-39,22,-41,24,-42,27,-41,31,-39,34,-36,35,-30,34,-25,32,-20,31,-16,30,-12,30,-7,29,4,28,11,5,2,1,1,-1,0,-1,0,-1,0,0,-1,0,-2,5,-9,7,-8,9,-6,11,-5,12,-4,14,-3,17,-3,20,-1,22,1,23,4,24,5,23,7,23,7,24,7,24,5,25,4,26,3,27,1,28,0,29,-3,31,-5,32,-8,34,-10,36,-13,38,-15,40,-16,41,-17,42,-18,
#ESQ,7,48F8B3C3BB6B,A1,475173,0,256,1,-94,-61,11,1,0,0,9,0,0,
100,-64,5,0,-26,7,-26,7,-25,7,-24,7,-23,8,-22,9,-21,9,-20,11,-19,12,-18,12,-17,13,-17,14,-16,15,-16,16,-17,17,-17,17,-19,17,-21,16,-22,14,-22,11,-21,8,-19,5,-18,3,-17,2,-17,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,-6,1,-7,1,-8,1,-9,0,-10,0,-11,-1,-12,-3,-13,-4,-13,-5,-13,-6,-12,-6,-12,-6,-13,-6,-13,-5,-13,-4,-14,-4,-15,-3,-16,-2,-17,-1,-18,1,-19,2,-20,3,-22,3,-23,4,-24,4,-25,5,-15,5,-47,16,-48,16,-48,16,-47,16,-45,17,-43,18,-41,20,-38,21,-36,23,-34,25,-32,27,-30,28,-29,30,-28,32,-27,34,-28,36,-30,37,-33,37,-36,35,-39,30,-39,25,-38,19,-36,14,-34,10,-33,6,-33,2,-31,-5,-29,-12,-6,-3,-2,-2,0,-1,0,-1,0,-1,-1,0,-2,1,-7,7,-9,6,-11,3,-13,2,-14,2,-16,1,-19,0,-21,-2,-23,-4,-24,-7,-24,-9,-24,-10,-24,-11,-24,-10,-24,-10,-25,-8,-26,-6,-27,-5,-29,-3,-30,-1,-32,1,-34,3,-36,5,-39,7,-41,9,-43,11,-45,11,-46,11,
#ESQ,8,48F8B3C3BB6B,A1,478529,0,256,1,-94,-59,11,1,0,0,9,0,0,
126,97,23,0,-12,21,-11,21,-11,21,-10,21,-9,20,-7,20,-6,20,-5,20,-3,20,-2,20,0,19,1,19,1,20,2,21,2,22,2,23,1,24,-1,24,-4,24,-6,22,-8,19,-8,16,-8,14,-9,13,-10,11,-3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-4,7,-5,7,-6,7,-7,8,-9,8,-11,9,-13,8,-15,7,-15,6,-15,5,-15,5,-15,5,-15,5,-14,6,-14,6,-14,7,-14,8,-13,10,-13,11,-13,12,-13,14,-13,15,-12,17,-12,18,-12,20,-12,21,-9,12,-26,40,-26,39,-25,38,-24,38,-22,38,-20,37,-17,37,-14,37,-12,37,-9,37,-6,38,-3,38,-1,38,0,39,1,40,1,42,1,44,-2,45,-6,46,-10,44,-14,40,-16,35,-17,31,-18,27,-20,23,-22,19,-27,10,-29,4,-6,0,-2,-1,0,-1,-1,-1,0,-1,0,0,0,2,-1,14,-5,14,-8,14,-11,14,-13,14,-15,14,-19,15,-23,14,-26,13,-29,10,-30,8,-30,7,-30,6,-29,6,-28,7,-28,8,-28,10,-27,11,-27,13,-27,16,-27,19,-27,22,-27,25,-27,28,-27,30,-26,33,-26,34,-26,35,
#ESQ,9,48F8B3C3BB6B,A1,480592,0,256,1,-94,-59,11,1,0,0,9,0,0,
126,97,23,0,-19,16,-18,16,-18,16,-17,16,-15,17,-14,17,-13,17,-12,17,-10,18,-9,18,-8,18,-7,19,-6,20,-5,21,-5,22,-6,23,-7,23,-10,23,-12,22,-13,19,-14,16,-14,13,-14,11,-14,10,-15,8,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-8,6,-8,5,-9,5,-11,5,-12,5,-14,4,-16,3,-16,1,-16,0,-16,-1,-16,-1,-16,-1,-15,0,-15,1,-15,1,-15,2,-15,4,-16,5,-16,7,-16,8,-17,9,-17,11,-18,12,-18,13,-19,14,-19,15,-11,10,-35,33,-35,32,-34,32,-33,33,-31,33,-28,33,-26,33,-23,34,-20,34,-18,35,-15,36,-12,37,-10,38,-8,39,-7,41,-7,43,-9,45,-11,46,-16,46,-20,43,-23,39,-25,33,-25,28,-26,24,-27,20,-28,16,-30,8,-32,1,-6,-1,-2,-1,0,-1,-1,-1,0,-1,0,0,-1,2,-5,15,-9,14,-14,12,-16,11,-18,10,-20,9,-24,9,-27,8,-30,5,-31,3,-32,0,-31,-2,-30,-2,-30,-2,-29,0,-29,1,-29,3,-29,5,-30,7,-31,10,-31,13,-32,16,-32,18,-33,21,-34,24,-34,26,-35,27,-35,28,
#ESQ,10,48F8B3C3BB6B,A1,482693,0,256,1,-94,-59,11,1,0,0,9,0,0,
