BEGINCOLETA,40,A1,0,0,2019-05-22T10:16:16.419Z,
device,n_scan,mac,reqID,time,id_coleta,len,first_word_invalid,noise_floor,rssi,rate,sig_mode,cwb,stbc,channel,secondary_channel,rx_state
#FRENTE,0,48F8B3C3BB6B,A1,44583,0,256,1,-92,-68,11,1,0,0,9,0,0,

126,97,23,0,16,-17,16,-18,16,-18,15,-18,13,-19,11,-20,10,-21,8,-21,6,-21,4,-21,2,-22,1,-23,-2,-24,-3,-24,-5,-25,-6,-26,-6,-28,-6,-29,-4,-29,-2,-29,-1,-27,0,-24,1,-23,2,-23,3,-23,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,-8,-11,-7,-11,-6,-11,-5,-12,-4,-13,-3,-14,-1,-14,1,-14,3,-13,4,-12,4,-11,4,-10,5,-9,5,-9,6,-9,6,-9,6,-8,7,-8,7,-9,8,-10,9,-11,10,-11,11,-12,12,-13,13,-14,14,-15,10,-11,33,-33,33,-33,32,-33,31,-33,29,-34,26,-35,24,-37,21,-38,18,-39,14,-40,10,-41,5,-42,2,-44,-2,-45,-6,-47,-8,-49,-10,-51,-10,-54,-8,-56,-5,-56,-1,-55,1,-51,2,-47,4,-45,7,-44,11,-43,23,-37,30,-33,6,-6,2,-2,-1,0,0,-1,0,0,-2,0,-5,-2,-22,-9,-19,-13,-16,-19,-13,-20,-11,-21,-10,-23,-8,-24,-5,-26,-1,-27,2,-27,5,-25,7,-23,8,-20,8,-18,9,-17,10,-16,11,-16,12,-15,13,-15,13,-16,14,-16,16,-18,18,-19,20,-21,23,-23,25,-25,26,-28,27,-29,

#FRENTE,6,48F8B3C3BB6B,A1,70384,0,256,1,-94,-68,11,1,0,0,9,0,0,

126,97,23,0,3,21,3,22,4,21,5,21,6,20,8,20,9,19,11,19,12,17,14,16,16,15,18,14,20,13,22,12,23,11,25,12,27,13,27,15,26,17,24,18,22,18,19,17,17,17,17,17,17,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,10,-2,10,-1,10,0,10,0,11,1,11,3,11,4,10,5,9,6,7,7,6,7,4,7,4,6,3,6,3,6,3,6,3,7,2,8,2,9,2,10,2,11,1,12,2,13,2,15,3,17,3,18,1,12,5,42,5,41,6,41,8,41,9,41,12,40,14,39,17,38,20,36,24,34,27,32,31,29,34,27,37,25,41,23,45,22,48,23,51,26,52,29,51,33,46,35,41,35,36,34,34,33,31,34,27,37,13,44,3,48,-1,8,-2,3,-1,-1,-1,0,-1,-1,0,-2,2,-3,16,-12,18,-9,20,-4,20,-1,20,0,20,2,21,4,21,7,20,10,18,12,16,13,14,13,11,13,9,12,7,12,6,12,5,13,5,13,4,14,4,15,3,16,3,18,3,20,3,23,4,27,4,30,5,32,6,34,

#FRENTE,7,48F8B3C3BB6B,A1,72500,0,256,1,-94,-66,11,1,0,0,9,0,0,

126,97,23,0,-21,-14,-21,-14,-21,-14,-21,-13,-21,-12,-21,-10,-21,-9,-22,-7,-22,-5,-22,-3,-22,-1,-23,0,-24,2,-24,3,-26,4,-27,5,-29,4,-30,3,-30,1,-29,-2,-27,-4,-24,-5,-22,-5,-21,-6,-21,-8,-6,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,-10,-4,-10,-5,-10,-6,-11,-6,-11,-8,-12,-9,-11,-11,-10,-13,-9,-13,-8,-13,-8,-13,-8,-12,-8,-12,-8,-12,-9,-11,-9,-11,-10,-11,-11,-11,-12,-10,-13,-10,-14,-11,-16,-11,-17,-12,-18,-12,-19,-13,-19,-14,-13,-9,-41,-27,-41,-26,-40,-25,-40,-24,-40,-23,-41,-21,-41,-18,-41,-16,-42,-12,-42,-9,-42,-5,-43,-1,-44,2,-45,5,-46,8,-48,10,-52,11,-54,10,-57,8,-57,3,-55,-1,-51,-5,-47,-8,-45,-9,-42,-12,-40,-16,-34,-26,-28,-33,-5,-7,-1,-3,0,0,0,-1,0,0,-1,0,-4,0,-19,3,-19,0,-19,-6,-19,-8,-19,-9,-20,-11,-21,-13,-22,-17,-22,-20,-21,-22,-19,-24,-17,-24,-16,-24,-15,-23,-15,-22,-16,-21,-17,-21,-18,-20,-20,-20,-22,-20,-24,-19,-26,-19,-28,-20,-30,-21,-33,-22,-35,-23,-37,-24,-38,-24,

#FRENTE,8,48F8B3C3BB6B,A1,76717,0,256,1,-94,-64,11,1,0,0,9,0,0,

126,97,23,0,27,-5,27,-5,26,-5,25,-6,24,-7,23,-8,22,-9,21,-10,20,-11,19,-12,18,-13,17,-14,16,-16,16,-17,16,-18,16,-19,18,-20,20,-19,21,-17,21,-14,21,-11,20,-9,19,-7,19,-5,19,-4,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,6,-5,6,-4,7,-4,8,-3,10,-3,12,-2,13,0,14,1,14,3,13,4,13,5,12,5,13,4,13,4,14,4,15,3,15,2,16,1,17,1,19,-1,20,-2,21,-2,23,-3,24,-3,25,-3,26,-3,16,-5,52,-15,51,-14,50,-14,48,-15,46,-16,44,-18,42,-20,40,-22,38,-23,35,-25,33,-27,31,-29,29,-31,27,-33,26,-36,27,-38,28,-40,30,-41,34,-40,37,-37,38,-32,38,-26,37,-22,36,-18,36,-13,37,-9,36,0,35,9,6,2,1,1,-1,0,-1,0,-1,0,-1,-1,0,-3,2,-14,5,-13,9,-10,11,-9,13,-9,15,-8,18,-8,21,-6,24,-3,26,0,26,2,26,5,25,6,25,6,25,6,26,5,27,4,28,2,30,0,32,-1,33,-3,35,-5,38,-7,40,-9,43,-10,45,-12,47,-13,47,-14,

#FRENTE,9,48F8B3C3BB6B,A1,80916,0,256,1,-94,-63,11,1,0,0,9,0,0,

126,97,23,0,27,6,27,5,26,5,25,4,24,2,23,1,22,0,21,-1,20,-3,20,-5,19,-6,19,-7,19,-9,19,-10,19,-11,20,-12,21,-11,22,-10,22,-8,21,-5,20,-4,18,-2,17,-1,16,0,17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,14,-2,14,-1,15,1,16,2,17,4,18,6,19,9,18,11,17,13,15,13,14,13,14,12,14,12,14,11,15,10,16,9,17,9,18,8,19,8,20,7,21,6,23,7,24,6,25,6,26,6,27,6,17,1,55,5,54,5,52,4,50,3,48,2,46,-1,45,-4,42,-6,41,-8,39,-10,37,-13,36,-16,34,-18,34,-21,34,-23,34,-25,35,-26,37,-26,40,-24,41,-20,40,-16,38,-12,34,-8,33,-6,32,-3,31,1,30,7,28,13,4,2,1,1,-1,0,-1,0,-1,0,0,-2,2,-5,15,-22,20,-18,26,-8,27,-5,29,-3,31,0,34,3,37,7,38,12,37,17,35,20,33,21,31,21,30,20,29,19,30,17,30,16,32,15,33,13,35,11,37,10,40,8,42,7,45,7,47,6,49,5,51,5,52,3,

#FRENTE,10,48F8B3C3BB6B,A1,83032,0,256,1,-94,-65,11,1,0,0,9,0,0,

126,97,23,0,14,-17,14,-17,13,-17,12,-18,12,-18,10,-19,9,-19,7,-20,4,-20,3,-21,1,-21,-1,-21,-2,-22,-4,-23,-5,-24,-6,-26,-6,-27,-4,-29,-2,-29,0,-28,1,-26,2,-24,2,-22,3,-21,5,-21,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,3,-13,4,-12,5,-12,6,-13,7,-13,10,-13,12,-13,13,-11,13,-10,13,-9,13,-8,12,-7,12,-7,11,-8,11,-8,11,-8,10,-9,10,-9,10,-10,10,-11,10,-12,11,-12,12,-13,12,-14,13,-16,14,-17,10,-9,34,-27,32,-27,31,-27,30,-28,29,-29,27,-30,24,-32,22,-33,19,-34,15,-36,12,-38,9,-39,6,-40,3,-42,0,-44,-1,-46,-2,-49,-1,-52,1,-54,5,-54,8,-51,10,-47,11,-43,11,-41,13,-39,16,-36,31,-26,38,-19,7,-3,2,-1,-1,0,-1,0,-1,0,-1,-2,-1,-5,0,-24,5,-23,9,-23,11,-22,13,-22,15,-22,19,-22,23,-21,26,-19,28,-17,29,-14,28,-12,27,-10,25,-9,24,-9,23,-10,23,-10,23,-11,23,-12,22,-13,23,-15,23,-16,24,-18,25,-19,26,-21,28,-23,29,-25,29,-26,

#FRENTE,11,48F8B3C3BB6B,A1,85108,0,256,1,-94,-61,11,1,0,0,9,0,0,

126,97,23,0,24,-14,23,-15,22,-15,21,-15,19,-15,17,-15,16,-16,14,-16,13,-17,11,-17,10,-18,9,-19,8,-20,7,-21,7,-22,8,-22,9,-23,11,-23,13,-22,14,-19,14,-16,14,-14,14,-12,14,-11,15,-9,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,12,-9,13,-8,14,-7,15,-7,17,-7,20,-5,22,-3,23,-1,23,1,22,2,21,3,21,2,20,1,20,0,20,-1,20,-2,20,-4,21,-5,21,-6,21,-8,22,-9,23,-11,23,-12,24,-12,25,-13,26,-14,15,-9,50,-27,48,-27,46,-27,43,-27,41,-27,37,-28,34,-29,31,-30,28,-31,25,-32,23,-33,21,-34,19,-36,17,-38,15,-40,15,-42,16,-43,19,-44,22,-43,26,-41,28,-36,28,-31,28,-26,28,-22,28,-19,30,-14,32,-3,32,4,5,1,1,1,-1,0,-1,0,-1,0,-1,-2,1,-6,11,-27,16,-24,23,-19,25,-16,27,-14,30,-13,34,-11,39,-9,43,-5,44,-1,44,3,42,5,41,6,39,5,38,3,38,1,38,-1,39,-3,40,-6,40,-9,41,-12,42,-15,43,-18,45,-20,46,-22,47,-24,48,-25,48,-27,

#FRENTE,12,48F8B3C3BB6B,A1,99804,0,256,1,-92,-66,11,1,0,0,9,0,0,

126,97,23,0,10,-25,10,-25,9,-25,8,-25,7,-24,6,-24,4,-24,3,-24,1,-23,-1,-23,-3,-23,-4,-23,-6,-24,-7,-25,-9,-26,-9,-27,-9,-28,-7,-30,-5,-30,-2,-29,0,-27,1,-25,2,-23,3,-22,5,-22,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-3,-1,-9,0,-9,1,-10,1,-10,2,-11,4,-12,6,-12,7,-12,8,-11,9,-11,9,-10,9,-9,8,-10,8,-10,8,-11,8,-11,7,-12,8,-13,7,-14,7,-16,7,-17,8,-18,8,-20,8,-21,9,-22,9,-23,6,-15,20,-48,20,-48,19,-47,18,-47,16,-46,14,-46,11,-46,9,-46,5,-45,2,-45,-1,-45,-4,-45,-8,-45,-11,-46,-14,-47,-16,-49,-17,-52,-16,-54,-13,-57,-9,-57,-4,-56,0,-52,3,-48,6,-45,9,-43,14,-41,26,-33,34,-28,6,-5,2,-1,-1,0,0,0,-1,0,-1,-1,-2,-3,-10,-15,-7,-16,-2,-17,0,-18,2,-18,3,-20,5,-21,8,-23,12,-23,14,-22,16,-21,17,-20,17,-19,17,-18,16,-19,16,-19,16,-20,15,-21,15,-23,15,-25,15,-27,15,-29,15,-32,16,-35,16,-38,16,-41,17,-42,16,-43,

#FRENTE,13,48F8B3C3BB6B,A1,101930,0,256,1,-94,-68,11,1,0,0,9,0,0,

126,97,23,0,10,21,11,21,12,21,13,20,14,20,15,19,17,18,19,16,20,14,22,12,23,11,25,8,27,6,29,4,32,3,34,2,37,2,39,3,39,6,38,8,34,10,32,10,30,10,29,11,29,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,4,14,4,14,5,15,6,16,7,17,10,17,12,16,14,14,14,13,13,11,13,10,12,10,11,9,10,8,9,8,9,9,10,8,10,8,10,8,10,8,11,9,12,9,13,9,14,9,17,10,19,2,6,9,20,10,20,10,20,11,20,11,19,13,19,14,18,16,17,18,15,19,14,21,12,22,10,24,8,26,6,28,4,31,3,33,2,36,2,37,4,37,6,36,8,33,9,31,10,29,10,28,12,27,15,21,23,16,28,2,5,0,2,-1,-1,-1,0,-1,-1,0,-1,2,-1,14,-4,14,-1,14,3,14,4,14,5,14,6,15,7,16,9,16,11,15,12,14,13,12,13,10,12,9,11,9,10,8,9,8,9,8,9,8,9,8,9,8,9,8,10,8,10,8,12,9,13,9,14,10,15,10,16,

#FRENTE,14,48F8B3C3BB6B,A1,112442,0,256,1,-94,-67,11,1,0,0,9,0,0,

126,97,23,0,1,18,1,19,2,19,2,20,4,19,5,19,6,18,8,18,10,17,12,16,14,15,16,14,19,13,21,12,23,12,25,12,27,13,29,15,28,17,26,18,23,17,21,17,19,17,19,17,18,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,13,7,13,6,13,6,14,6,16,6,18,4,19,3,19,1,18,0,17,0,15,0,14,0,13,1,12,1,11,2,10,2,10,2,10,2,10,2,10,2,11,2,11,2,12,1,13,1,14,1,15,0,10,1,35,1,35,1,35,2,36,4,36,6,36,9,36,12,36,16,34,19,33,23,32,27,30,31,28,36,27,40,25,45,24,49,25,53,27,54,30,53,33,49,35,45,35,40,34,38,34,35,35,32,38,19,47,11,51,1,9,-1,3,-1,-1,-1,-1,-1,-1,1,0,4,2,24,17,20,21,15,26,12,27,11,28,11,29,10,32,9,35,6,37,3,37,1,35,0,33,-1,29,0,27,1,24,1,23,2,22,2,21,3,20,4,20,4,20,4,21,4,21,4,23,4,25,3,27,3,28,2,28,

#FRENTE,15,48F8B3C3BB6B,A1,125062,0,256,1,-94,-67,11,1,0,0,9,0,0,

126,97,23,0,-22,-12,-22,-12,-23,-12,-23,-11,-23,-9,-24,-8,-24,-7,-24,-5,-24,-2,-24,0,-24,2,-25,4,-25,6,-26,8,-27,10,-28,11,-30,11,-32,10,-33,7,-32,5,-30,3,-27,1,-25,0,-24,-1,-24,-2,-6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-10,5,-9,4,-10,3,-11,3,-12,2,-13,1,-13,-1,-13,-2,-12,-4,-11,-5,-10,-5,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-9,-6,-10,-7,-11,-7,-12,-8,-12,-8,-13,-9,-14,-9,-16,-10,-18,-11,-19,-12,-7,-4,-21,-12,-21,-12,-22,-11,-22,-11,-22,-10,-23,-9,-23,-7,-23,-6,-23,-4,-24,-2,-24,0,-24,2,-24,4,-24,7,-25,9,-26,10,-27,11,-29,11,-31,10,-31,8,-31,5,-29,3,-27,1,-25,0,-24,-1,-24,-3,-22,-10,-20,-14,-4,-3,-1,-2,0,-1,0,-1,0,-1,-1,0,-1,1,-5,8,-7,7,-9,5,-9,4,-10,4,-11,3,-12,2,-12,1,-13,-1,-13,-2,-12,-4,-11,-5,-10,-5,-9,-5,-9,-6,-8,-6,-8,-6,-8,-6,-9,-6,-9,-6,-10,-7,-11,-7,-12,-8,-13,-9,-14,-9,-16,-10,-17,-10,-18,-10,

#FRENTE,16,48F8B3C3BB6B,A1,137693,0,256,1,-93,-68,11,1,0,0,9,0,0,

126,97,23,0,21,-19,20,-20,19,-20,18,-20,15,-20,13,-20,11,-20,10,-20,8,-20,7,-20,5,-20,3,-20,2,-21,2,-21,2,-22,3,-22,3,-23,5,-22,7,-21,8,-18,9,-16,9,-13,8,-12,8,-10,8,-9,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-3,25,-8,26,-6,27,-4,29,-2,31,1,32,4,32,7,31,11,28,13,27,12,25,11,23,9,23,8,22,6,22,3,22,1,22,-1,22,-3,22,-5,22,-7,22,-10,22,-12,22,-14,22,-15,22,-16,22,-17,6,-6,21,-19,20,-19,19,-19,17,-19,16,-19,14,-19,12,-19,11,-19,9,-19,7,-20,6,-20,5,-20,3,-20,2,-20,2,-21,2,-22,2,-22,3,-22,5,-21,7,-20,8,-18,9,-15,8,-13,8,-11,8,-9,9,-8,10,-4,11,-1,2,-1,0,0,-1,0,-1,0,-1,0,0,-2,2,-5,16,-22,20,-17,24,-10,25,-7,27,-4,28,-2,29,0,31,3,31,7,30,10,28,12,26,12,24,11,23,9,22,7,21,5,21,3,21,1,21,-1,21,-4,21,-6,21,-8,21,-10,21,-12,21,-14,21,-16,21,-17,21,-18,

#FRENTE,17,48F8B3C3BB6B,A1,139812,0,256,1,-93,-69,11,1,0,0,9,0,0,

126,97,23,0,9,-27,8,-27,7,-26,5,-25,3,-24,1,-24,-1,-23,-2,-22,-4,-21,-6,-21,-7,-20,-8,-19,-9,-19,-10,-19,-10,-20,-10,-21,-9,-22,-7,-22,-4,-21,-2,-20,-1,-18,0,-16,1,-14,2,-13,2,-12,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-6,22,-20,24,-18,26,-15,28,-15,31,-13,34,-11,36,-7,36,-3,34,0,32,1,30,1,28,0,26,-2,24,-4,23,-6,22,-9,21,-10,20,-13,19,-15,18,-17,16,-19,15,-21,15,-22,14,-23,13,-25,12,-25,2,-9,9,-27,8,-26,6,-26,5,-25,4,-24,2,-24,0,-23,-1,-22,-3,-21,-4,-20,-6,-20,-7,-19,-8,-19,-9,-19,-10,-19,-10,-19,-10,-20,-9,-21,-7,-21,-5,-20,-3,-19,-1,-17,0,-15,0,-14,2,-13,3,-12,6,-11,9,-10,1,-2,0,-1,-1,0,-1,0,-1,0,-1,-3,0,-6,6,-31,11,-27,19,-22,22,-19,24,-16,27,-15,30,-14,33,-12,34,-8,34,-5,33,-2,31,-1,29,0,27,-2,25,-3,23,-5,21,-7,20,-9,19,-11,18,-13,17,-15,16,-16,15,-18,14,-20,13,-22,12,-24,11,-25,10,-26,

#FRENTE,18,48F8B3C3BB6B,A1,150285,0,256,1,-93,-65,11,1,0,0,9,0,0,

126,97,23,0,-15,21,-14,21,-14,20,-13,20,-11,20,-9,20,-8,20,-6,20,-5,20,-3,20,-1,20,0,20,2,21,3,21,4,22,4,23,3,25,2,26,0,26,-3,25,-4,22,-5,20,-5,18,-6,18,-7,18,-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-2,11,-3,10,-4,10,-5,11,-6,12,-8,13,-11,13,-12,12,-13,11,-14,9,-14,8,-14,8,-13,9,-13,9,-12,9,-12,10,-12,11,-12,12,-12,13,-12,14,-12,15,-13,16,-13,18,-13,19,-14,20,-14,21,-8,13,-26,44,-25,43,-24,42,-23,41,-20,41,-18,40,-15,40,-12,39,-9,39,-6,39,-3,39,0,39,3,39,6,40,8,41,10,43,11,45,10,48,8,49,4,49,-1,47,-4,43,-7,39,-8,37,-11,35,-14,33,-22,28,-30,23,-6,3,-3,0,-1,-1,-1,-1,-1,-1,1,0,2,3,10,18,6,20,-1,21,-4,21,-6,21,-9,22,-12,24,-15,25,-19,25,-22,24,-24,22,-25,20,-26,18,-25,17,-24,17,-23,18,-23,19,-22,20,-22,22,-22,24,-21,26,-21,29,-21,31,-22,33,-22,36,-23,38,-23,40,-23,41,

#FRENTE,19,48F8B3C3BB6B,A1,152428,0,256,1,-93,-66,11,1,0,0,9,0,0,

126,97,23,0,-26,6,-25,7,-24,7,-23,8,-22,9,-21,10,-20,11,-18,12,-17,13,-15,15,-14,16,-13,17,-13,18,-12,20,-11,21,-12,23,-13,24,-14,24,-16,23,-17,20,-18,18,-17,15,-17,14,-17,13,-19,12,-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,2,-10,9,-10,8,-11,7,-12,6,-14,6,-16,5,-18,3,-19,1,-19,-1,-18,-2,-17,-2,-16,-3,-16,-3,-16,-2,-16,-2,-16,-1,-16,0,-17,0,-18,1,-19,3,-20,3,-21,4,-21,4,-23,5,-24,6,-25,7,-16,2,-52,10,-50,10,-48,10,-47,11,-45,13,-43,15,-41,17,-39,19,-37,21,-34,24,-32,27,-29,29,-27,31,-25,34,-24,37,-24,40,-24,42,-27,44,-30,44,-34,42,-35,38,-35,33,-35,28,-34,25,-35,22,-37,17,-41,3,-42,-6,-8,-2,-3,-2,0,-1,0,-1,0,-1,0,1,-2,4,-10,23,-14,20,-19,17,-21,14,-23,12,-25,11,-28,10,-32,7,-35,4,-36,-1,-35,-4,-34,-7,-32,-7,-30,-7,-30,-6,-30,-6,-30,-5,-30,-4,-31,-2,-32,-1,-34,1,-35,2,-37,3,-39,4,-41,6,-44,8,-47,9,-48,11,

#FRENTE,20,48F8B3C3BB6B,A1,154495,0,256,1,-92,-67,11,1,0,0,9,0,0,

